header,clave,rae_id
pítele,pítele,TEzdFAA
pitera,pitera,TF0Lty4
pitero,pitero,TF1rvBJ
pitezna,pitezna,TF3PmxP
piti,piti,TF3ryiY
"piticiego, ga",piticiego,TF4XPIO
piticlín,piticlín,TFBUrpE
"pítico, ca",pítico,TFD8w7Q
pitido,pitido,TFDD6VM
pitihue,pitihue,TFFAdmv
pitilla,pitilla,TFGJJyl
pitillera,pitillera,TFGrCPH
pitillo,pitillo,TFHES0N
pítima,pítima,TFTrOQD
pitiminí,pitiminí,TFVOsFt
"pitio, tia",pitio,TFZFAV2
pitipié,pitipié,TFZMfqy
pitiriasis,pitiriasis,TFdxHOF
pitirre,pitirre,TFf98X3
pitiyanqui,pitiyanqui,TFfm0rO
"pito, ta",pito,TFhd9OE
pito,pito,TFgXxb5
pito,pito,TFgyXik
pitoche,pitoche,TFhjh8F
"pitoflero, ra",pitoflero,TFn7hIt
pitoitoy,pitoitoy,TFnZLMP
pitón,pitón,TFpQyzR
pitón,pitón,TFpXqmL
pitonazo,pitonazo,TFs1wiU
"pitongo, ga",pitongo,TFtr2Ny
"pitoniso, sa",pitoniso,TFuPzff
pitora,pitora,TFvc35d
pitorá,pitorá,TFwIuU1
pitoreta,pitoreta,TFxWvII
pitorra,pitorra,TG11T6W
pitorrearse,pitorrearse,TG4jPNt
pitorreo,pitorreo,TG5DmLh
pitorro,pitorro,TG7G3Sx
pitote,pitote,TG85DvR
pitpit,pitpit,TGAkAA3
pitraca,pitraca,TGDFLrC
pitraco,pitraco,TGDyIAU
pitreo,pitreo,TGFR3ay
"pituco, ca",pituco,TGGeyYi
"pitudo, da",pitudo,TGHUv7f
pituita,pituita,TGJ48Lw
"pituitario, ria",pituitario,TGJX6LH
"pituitoso, sa",pituitoso,TGJfBvz
pituquear,pituquear,TGLZfGH
pituquería,pituquería,TGLzx9G
piturriaca,piturriaca,TGPtF7W
pitusa,pitusa,TGQYirl
"pituso, sa",pituso,TGQizho
pitutear,pitutear,TGS3xLc
pituto,pituto,TGTOHrB
piular,piular,TGTPGkJ
piulido,piulido,TGVaKh8
piune,piune,TGZJJBF
piuquén,piuquén,TGZSKCS
"piurano, na",piurano,TGbIkwR
piure,piure,TGe63mi
piuria,piuria,TGe6h6v
pius,pius,TGiAkFy
pívot,pívot,TGm76Hk
pivotante,pivotante,TGnDOlk
pivotar,pivotar,TGs4LSi
pivote,pivote,TGsM7zN
pixel,pixel,TGsSalh
píxel,píxel,TGssWf3
píxide,píxide,TGtniXZ
pixtón,pixtón,TGuRvKj
piyama,piyama,TGwDDwC
pizarra,pizarra,TH2LOcj
pizarral,pizarral,TH2iqyR
"pizarreño, ña",pizarreño,TH4vMvC
pizarrería,pizarrería,TH5pawC
"pizarrero, ra",pizarrero,TH6ZqJF
pizarrín,pizarrín,TH7NQDN
pizarrista,pizarrista,TH8ZUaA
pizarrón,pizarrón,THAtusX
"pizarroso, sa",pizarroso,THBs9ja
pizate,pizate,THCGCEa
pizca,pizca,THDA12N
pizcar,pizcar,THDJkWk
pizco,pizco,THF8OHb
"pizmiento, ta",pizmiento,THHCYbw
pizote,pizote,THHk7RG
pizpereta,pizpereta,THNSTrS
pizpierno,pizpierno,THOOPHk
"pizpireto, ta",pizpireto,THOeuuR
pizpirigaña,pizpirigaña,THOvqg6
pizpita,pizpita,THSywON
pizpitillo,pizpitillo,THUKEW7
pizza,pizza,THUjqhF
pizzería,pizzería,THWvYLS
"pizzero, ra",pizzero,THYACGz
pizzicato,pizzicato,THYu8mA
placa,placa,THb1M87
placabilidad,placabilidad,THeeI5Y
placable,placable,THfB0mo
placación,placación,THhEt4d
placaje,placaje,THhTGRv
placar,placar,THj8BJv
placar,placar,THkidxb
placar,placar,THkkl5W
placarte,placarte,THmDChe
"placativo, va",placativo,THnOCoh
placear,placear,THstyYa
placebo,placebo,THt88ug
placel,placel,THtCAXU
pláceme,pláceme,THtO801
placemiento,placemiento,THtfFr9
placenta,placenta,THyB07q
placentación,placentación,THyCTGh
"placentario, ria",placentario,TI0oydt
placenteramente,placenteramente,TI1a9bS
placentería,placentería,TI3gDo2
"placentero, ra",placentero,TI65tye
"placentín, na",placentín,TI75M6G
"placentino, na",placentino,TI8B3E2
placer,placer,TI8zBnI
placer,placer,TI9Rqvd
placer,placer,TIEsu3m
"placero, ra",placero,TIGC512
plácet,plácet,TII1OPe
placibilidad,placibilidad,TIKGnC1
placible,placible,TIKtHh4
plácidamente,plácidamente,TILRbpE
placidez,placidez,TIMAahN
"plácido, da",plácido,TINU9K9
placiente,placiente,TINdm13
placimiento,placimiento,TIPM1yY
plácito,plácito,TIQo7P3
pladur,pladur,TITeL6q
plaf,plaf,TIUTfSz
plafón,plafón,TIW263Z
plaga,plaga,TIW9QYM
plaga,plaga,TIWEbvP
"plagado, da",plagado,TIWzC3x
plagal,plagal,TIX7LVl
plagar,plagar,TIY2aSn
"plagiador, ra",plagiador,TIYai1k
plagiar,plagiar,TIZy4Xb
"plagiario, ria",plagiario,TIaA9pn
plagio,plagio,TIf06In
plagioclasa,plagioclasa,TIjB6l4
plagióstomo,plagióstomo,TIjWhV1
"plagoso, sa",plagoso,TIn7rfq
plaguear,plaguear,TIoeqyM
plagueo,plagueo,TIpWwqZ
plaguero,plaguero,TItDcES
plaguicida,plaguicida,TIuTSPn
plan,plan,TIvEXgq
plana,plana,TIwDErO
plana,plana,TIwIM3P
planada,planada,TIxevHF
planador,planador,TJ0WbNl
planadora,planadora,TJ1kfwq
planazo,planazo,TJ1rSMW
planazón,planazón,TJ2lPHK
plancha,plancha,TJ4PQ6C
planchada,planchada,TJ5HFId
"planchado, da",planchado,TJ6kWBn
"planchador, ra",planchador,TJ7wYfQ
planchar,planchar,TJD6APW
planchazo,planchazo,TJELC6J
planchear,planchear,TJFMqiv
"planchero, ra",planchero,TJGFgvb
plancheta,plancheta,TJHySZk
planchón,planchón,TJLJaUI
"planchoso, sa",planchoso,TJLkhGx
planchuela,planchuela,TJMofds
planco,planco,TJNEOzp
plancton,plancton,TJO3kD5
"planctónico, ca",planctónico,TJRYmJ7
planeación,planeación,TJU33rS
planeador,planeador,TJWAPOD
planeadora,planeadora,TJYn8QS
planeamiento,planeamiento,TJaBKLn
planear,planear,TJdEPhH
planeo,planeo,TJgQE66
planeta,planeta,TJiMVcb
"planetario, ria",planetario,TJia1pk
planetícola,planetícola,TJifzjT
planetización,planetización,TJk2l1n
planetoide,planetoide,TJl3qWY
planga,planga,TJp0rBc
planicidad,planicidad,TJu9e4l
planicie,planicie,TJv28q1
planificación,planificación,TJwPLbd
"planificado, da",planificado,TJxX2OZ
"planificador, ra",planificador,TJybkCV
planificar,planificar,TJyphVT
planilla,planilla,TJzIduA
"planillero, ra",planillero,TK8Hnek
planimetría,planimetría,TK9E54o
planímetro,planímetro,TKD2cXK
planisferio,planisferio,TKEiECV
planitud,planitud,TKEkoly
"plano, na",plano,TKFR668
planta,planta,TKGNG6k
plantación,plantación,TKHW5RZ
"plantado, da",plantado,TKKdvFv
"plantador, ra",plantador,TKKgCvy
plantadora,plantadora,TKKkmPC
"plantagináceo, a",plantagináceo,TKLR1Fb
plantaina,plantaina,TKMsPmS
plantaje,plantaje,TKNf9aT
plantaje,plantaje,TKPufxh
plantar,plantar,TKQacaC
plantar,plantar,TKSV1IX
plantario,plantario,TKSlPGl
plante,plante,TKTtzu2
planteamiento,planteamiento,TKUWw2i
plantear,plantear,TKVwBkv
plantear,plantear,TKZ82fO
plantel,plantel,TKbGu70
planteo,planteo,TKbPtJZ
plantera,plantera,TKbUnZP
plantificación,plantificación,TKcZhjF
plantificar,plantificar,TKcnJkt
"plantígrado, da",plantígrado,TKcuian
plantilla,plantilla,TKhPCdg
plantillar,plantillar,TKi4eKN
plantillazo,plantillazo,TKjVBpP
"plantillero, ra",plantillero,TKmGO0o
plantín,plantín,TKmqtxq
"plantiniano, na",plantiniano,TKoyU8l
"plantío, a",plantío,TKr1Cg3
plantista,plantista,TKriS8o
planto,planto,TKurLpp
plantón,plantón,TKvRslG
plantonar,plantonar,TKvgY2Z
plantosa,plantosa,TKwxHYH
plántula,plántula,TL0zaWq
"planudo, da",planudo,TL2F2L8
plañidera,plañidera,TL55eHs
"plañidero, ra",plañidero,TL7hQhw
plañido,plañido,TL8qaAF
plañimiento,plañimiento,TLBzgnl
plañir,plañir,TLFeZZB
plaqué,plaqué,TLGlR8P
plaqueta,plaqueta,TLH2rbR
"plaquetario, ria",plaquetario,TLJKwAI
plaquín,plaquín,TLJt4LQ
plas,plas,TLOWIAP
"plasenciano, na",plasenciano,TLOyLsn
"plasentino, na",plasentino,TLQOuoG
plasma,plasma,TLSxxiE
plasma,plasma,TLTiuWF
plasmación,plasmación,TLTnTc5
"plasmador, ra",plasmador,TLUBC48
plasmar,plasmar,TLUks9o
"plasmático, ca",plasmático,TLV3n0v
plasta,plasta,TLVclq5
plaste,plaste,TLZa0nb
plastecer,plastecer,TLZvEYr
-plastia,-plastia,TLghT5q
plastia,plastia,TLgOKTN
plástica,plástica,TLgiOQJ
plásticamente,plásticamente,TLiisMK
plasticidad,plasticidad,TLiousq
plasticina,plasticina,TLjEUX0
"plástico, ca",plástico,TLksLOy
plastificación,plastificación,TLltdMw
plastificado,plastificado,TLmU9G8
plastificar,plastificar,TLoc82R
plastilina,plastilina,TLpVS36
plasto,plasto,TLrDfTK
plastón,plastón,TLt2zua
plastrón,plastrón,TLusxvN
plata,plata,TM1dBxX
platabanda,platabanda,TM8LZFq
platado,platado,TM8adln
plataforma,plataforma,TM8xJHL
platal,platal,TM9dRD9
platalea,platalea,TMAC4zV
"platanáceo, a",platanáceo,TMCBbaV
platanal,platanal,TMCVa6H
platanal,platanal,TMFyXZp
platanar,platanar,TMG6bD5
platanazo,platanazo,TMHUVsO
"platáneo, a",platáneo,TMHcJne
platanera,platanera,TMIdZX8
"platanero, ra",platanero,TMIqZqD
platanillo,platanillo,TMJtiyG
plátano,plátano,TMKREps
platea,platea,TMLuKxO
"plateado, da",plateado,TMM2XZg
"plateador, ra",plateador,TMNfcgS
plateadura,plateadura,TMPGuur
platear,platear,TMPLAGP
platel,platel,TMS0HsR
platelminto,platelminto,TMVWd0r
platense,platense,TMVtB9E
"plateresco, ca",plateresco,TMW1N2y
platería,platería,TMWJ6Su
"platero, ra",platero,TMYYSdU
plática,plática,TMcwlJV
platicable,platicable,TMdCBJh
platicada,platicada,TMiyRQX
platicadera,platicadera,TMj41rF
"platicador, ra",platicador,TMlduTu
platicar,platicar,TMmWT2V
"platicón, na",platicón,TMoOPoP
platija,platija,TMpOlVP
platilla,platilla,TMrqk8L
"platillero, ra",platillero,TMu9xsN
platillo,platillo,TMvOBJm
platina,platina,TMvtlwp
platina,platina,TMwGYWA
platinado,platinado,TMwLcJs
platinar,platinar,TMwnLDo
"platinífero, ra",platinífero,TN2UAob
platinista,platinista,TN2UwcA
platino,platino,TN2ZTVq
platinoide,platinoide,TN4giHN
platinotipia,platinotipia,TN5cm6N
platirrinia,platirrinia,TN8ZG2Z
platirrino,platirrino,TNAtVYO
plato,plato,TNHN14S
plató,plató,TNI9guU
platón,platón,TNLmXRB
platónicamente,platónicamente,TNQXo4D
"platónico, ca",platónico,TNRVGc5
platonismo,platonismo,TNRY7If
platonizante,platonizante,TNRhRZE
"platudo, da",platudo,TNRqO0t
platuja,platuja,TNS57mU
platusa,platusa,TNSwwag
plausibilidad,plausibilidad,TNUto1B
plausible,plausible,TNa5nXF
plausiblemente,plausiblemente,TNaFybS
"plausivo, va",plausivo,TNaY8LI
plauso,plauso,TNb95vS
plaustro,plaustro,TNetWAa
"plautino, na",plautino,TNfSSyi
play back,play back,TNpDQRz
play boy,play boy,TNsEHL1
playa,playa,TNj4Tug
"playado, da",playado,TNk6CRo
playar,playar,TNl0kKe
playazo,playazo,TNlbrT7
playback,playback,TNo61bn
playboy,playboy,TNrNnr1
playera,playera,TNskqWk
"playero, ra",playero,TNt11YX
playo,playo,TNuY9NU
"playo, ya",playo,TNtXGLa
playón,playón,TNug2Hz
plaza,plaza,TNxkfxk
plazo,plazo,TNyFYtA
plazoleta,plazoleta,TNz9S7y
plazuela,plazuela,TO0onBG
ple,ple,TO1e8wT
pleamar,pleamar,TO4eypq
plebano,plebano,TO4ocCX
plebe,plebe,TO5Tg3q
"plebeo, a",plebeo,TO8NN7k
plebeyez,plebeyez,TO9gsmb
plebeyismo,plebeyismo,TO9lS0E
"plebeyo, ya",plebeyo,TOAQJvq
plebiscitar,plebiscitar,TOAR6pR
"plebiscitario, ria",plebiscitario,TOB3tj2
plebiscito,plebiscito,TOBz1gN
pleca,pleca,TOFKW9u
plectognato,plectognato,TOHqRSx
plectro,plectro,TOJLwOL
plegable,plegable,TOLOsk2
plegadamente,plegadamente,TOM57Zj
plegadera,plegadera,TOMDuhh
"plegadizo, za",plegadizo,TONL2jq
plegado,plegado,TOOe8Mp
"plegador, ra",plegador,TOPgo8L
plegadura,plegadura,TORRIJv
plegamiento,plegamiento,TOT6GSa
plegar,plegar,TOTCoBf
plegaria,plegaria,TOZaMjz
pleguería,pleguería,TOcuPpz
pleguete,pleguete,TOdsm27
pleiotropía,pleiotropía,TOev7Z2
"pleiotrópico, ca",pleiotrópico,TOf67aS
"pleistoceno, na",pleistoceno,TOgzHF6
pleita,pleita,TOkPAz2
"pleiteador, ra",pleiteador,TOs141e
pleiteante,pleiteante,TOuhKtx
pleitear,pleitear,TOvMv4k
"pleitero, ra",pleitero,TOwj3Lz
pleitesía,pleitesía,TOxzZg9
pleitista,pleitista,TOyFCwk
pleito,pleito,TOyIWON
plementería,plementería,TOzGF13
plemento,plemento,TOzNFNN
plena,plena,TP2E4ki
plenamar,plenamar,TP4JQaa
plenamente,plenamente,TP9ELBL
plenariamente,plenariamente,TP9mhsp
"plenario, ria",plenario,TP9w6ly
plenilunio,plenilunio,TPAYc1D
plenipotencia,plenipotencia,TPAyaUn
"plenipotenciario, ria",plenipotenciario,TPDeqJP
plenitud,plenitud,TPFtKMM
"pleno, na",pleno,TPFxNYh
pleon,pleon,TPHkGpe
pleonasmo,pleonasmo,TPKD99c
pleonásticamente,pleonásticamente,TPKuAh2
"pleonástico, ca",pleonástico,TPMagaW
plepa,plepa,TPMrLli
plesímetro,plesímetro,TPNLMIJ
plesiosaurio,plesiosaurio,TPOu6BK
plesiosauro,plesiosauro,TPSoCfQ
pletina,pletina,TPTqLsm
plétora,plétora,TPUsQgG
"pletórico, ca",pletórico,TPVvxAQ
pleura,pleura,TPXVINA
pleural,pleural,TPXyJpN
pleuresía,pleuresía,TPYvi4u
"pleurítico, ca",pleurítico,TPakzdr
pleuritis,pleuritis,TPamyBd
pleurodinia,pleurodinia,TPdoHZ3
pleuronectiforme,pleuronectiforme,TPe07CK
pleuronecto,pleuronecto,TPiKVfo
plexiglás,plexiglás,TPiZK8E
plexo,plexo,TPkFSVM
pléyade,pléyade,TPkPqec
plica,plica,TPlml6k
plié,plié,TPm7O0t
pliego,pliego,TPoJ3MB
pliegue,pliegue,TPsBXXs
plieguecillo,plieguecillo,TPsx7yH
plim,plim,TPvF6Y5
plin,plin,TPw0Qw0
plinto,plinto,TPxF9Gu
"plioceno, na",plioceno,TPz1KX0
plis plas,plis plas,TQ0FsVJ
plisado,plisado,TPztbOX
plisar,plisar,TPzyylt
plof,plof,TQ13Q9e
plomada,plomada,TQ16Mja
plomar,plomar,TQ1SlxI
plomazo,plomazo,TQ2vJTi
plomazón,plomazón,TQ4Udt5
plombagina,plombagina,TQ6gpXv
plomear,plomear,TQ8HJ52
plomería,plomería,TQ96nLN
plomero,plomero,TQ981tl
"plomizo, za",plomizo,TQArIae
plomo,plomo,TQB0VQN
"plomoso, sa",plomoso,TQCITxF
plorar,plorar,TQE1uL4
ploteado,ploteado,TQHe7oz
plotear,plotear,TQHfmXG
plóter,plóter,TQJllwn
plum,plum,TQKNyfP
pluma,pluma,TQKRqRS
plumada,plumada,TQKUJPT
"plumado, da",plumado,TQL3Kki
plumaje,plumaje,TQOPK35
plumajear,plumajear,TQPd814
plumajería,plumajería,TQPiPbH
plumajero,plumajero,TQQEEhB
plumaria,plumaria,TQQmzsF
"plumario, ria",plumario,TQR4CTT
plumazo,plumazo,TQRhfuX
plumazón,plumazón,TQStMfr
"plumbado, da",plumbado,TQTD6C5
plumbagina,plumbagina,TQTgIZz
"plumbagináceo, a",plumbagináceo,TQU6zwv
"plumbagíneo, a",plumbagíneo,TQX097s
plumbago,plumbago,TQcW5US
"plúmbeo, a",plúmbeo,TQeXu76
"plúmbico, ca",plúmbico,TQfC9WE
plumear,plumear,TQggmt3
"plúmeo, a",plúmeo,TQgoMMr
plumerazo,plumerazo,TQjLp7O
plumería,plumería,TQjfrGW
plumerilla,plumerilla,TQngu5d
plumerío,plumerío,TQpTH6S
plumero,plumero,TQrFXa5
plumeti,plumeti,TQrKigU
plumetí,plumetí,TQrL3Wq
plumier,plumier,TQrQzmu
"plumífero, ra",plumífero,TQtJaOK
plumilla,plumilla,TQv9ju1
plumín,plumín,TQweVTV
plumión,plumión,TQxIFec
plumista,plumista,TR0uDit
plumón,plumón,TR0zGI8
"plumoso, sa",plumoso,TR4d9Gn
plúmula,plúmula,TR5Am0f
plural,plural,TR5IwH7
pluralia tantum,pluralia tantum,TR5UpCQ
pluralidad,pluralidad,TR9Tr1l
pluralismo,pluralismo,TRBNWWI
pluralista,pluralista,TRBe8FZ
pluralización,pluralización,TRBt9vI
pluralizar,pluralizar,TRCU1HC
pluri-,pluri-,TRClzZ5
plurianual,plurianual,TRFo4HF
pluricelular,pluricelular,TRGdsYo
pluricultural,pluricultural,TRJLAzI
pluriculturalidad,pluriculturalidad,TRKJSIs
pluriculturalismo,pluriculturalismo,TRKpi9r
pluridimensional,pluridimensional,TRMAzFc
pluridisciplinar,pluridisciplinar,TRMFpPI
"pluridisciplinario, ria",pluridisciplinario,TROT5wU
"pluriempleado, da",pluriempleado,TRQbIjb
pluriempleo,pluriempleo,TRTPoeo
"pluriétnico, ca",pluriétnico,TRYIB8S
plurilingüe,plurilingüe,TRYNoEx
plurilingüismo,plurilingüismo,TRcQ1ZZ
plurimembre,plurimembre,TRdnZgI
"plúrimo, ma",plúrimo,TRf9Yg7
plurinacional,plurinacional,TRfGigY
pluripartidismo,pluripartidismo,TRg28Ue
pluripartidista,pluripartidista,TRhb69D
pluripersonal,pluripersonal,TRjJ3Fr
plurivalencia,plurivalencia,TRlAcVQ
plurivalente,plurivalente,TRplI6o
pluriverbal,pluriverbal,TRrxoHz
plus minusve,plus minusve,TRuN8Kx
plus,plus,TRs4HfT
plus ultra,plus ultra,TRySn0f
pluscafé,pluscafé,TRtK3Xx
pluscuamperfecto,pluscuamperfecto,TRtPybe
plusmarca,plusmarca,TRtt1y8
plusmarquista,plusmarquista,TRu83zj
pluspetición,pluspetición,TRxKERc
plusvalía,plusvalía,TS1V9Ta
plúteo,plúteo,TS2Wqqa
plutocracia,plutocracia,TS4BB1W
plutócrata,plutócrata,TS4fkGw
"plutocrático, ca",plutocrático,TS5ZLg0
"plutoniano, na",plutoniano,TS6IkgM
"plutónico, ca",plutónico,TS6fXBe
plutonio,plutonio,TS71z4j
plutonismo,plutonismo,TS7QWAE
plutonista,plutonista,TS7Z1Za
pluvia,pluvia,TS7zQLe
pluvial,pluvial,TSB0aeA
pluvímetro,pluvímetro,TSBnYYj
pluviometría,pluviometría,TSCLPzZ
"pluviométrico, ca",pluviométrico,TSECVaX
pluviómetro,pluviómetro,TSEDXiM
pluviosidad,pluviosidad,TSG4MHR
"pluvioso, sa",pluvioso,TSGcEvK
pneuma,pneuma,TSJ9G8q
poa,poa,TSJi7Hj
pobeda,pobeda,TSKBa6I
poblacho,poblacho,TSKpQyw
poblachón,poblachón,TSL1El2
población,población,TSMclLh
poblacional,poblacional,TSMm7TA
poblada,poblada,TSNzJHm
poblado,poblado,TSOE8Ub
"poblador, ra",poblador,TSOf7no
poblamiento,poblamiento,TSPBef9
"poblano, na",poblano,TSPF2Jv
"poblano, na",poblano,TSPH9dU
poblar,poblar,TSQdXko
poblazo,poblazo,TSTYs5A
poblazón,poblazón,TSTZAu6
pobo,pobo,TSTcTYw
pobra,pobra,TSW6Nn5
pobre,pobre,TSXVHEa
pobredad,pobredad,TSXv6eK
pobremente,pobremente,TSb2hRx
pobrería,pobrería,TSfR5QL
pobrero,pobrero,TSfTHhW
pobreta,pobreta,TSgKEsA
"pobrete, ta",pobrete,TSlvcpz
pobretear,pobretear,TSm3bZv
pobretería,pobretería,TSmKYfJ
pobreto,pobreto,TSpUXRI
"pobretón, na",pobretón,TSriw0b
pobretonería,pobretonería,TStUmvs
pobreza,pobreza,TStddr0
pobrismo,pobrismo,TSuO7aM
pocería,pocería,TSvPqJ6
"pocero, ra",pocero,TSxnB17
poceta,poceta,TSyPJa2
poch,poch,TT0MBDW
pocha,pocha,TT3GHq2
pochar,pochar,TT4XHhQ
poché,poché,TT7LHjS
pochismo,pochismo,TT8F0LO
"pocho, cha",pocho,TTHlYJ6
"pocholo, la",pocholo,TTJAaPX
pochotal,pochotal,TTJCT4m
pochote,pochote,TTJT5t4
"pochotero, ra",pochotero,TTKAUe8
pocilga,pocilga,TTLAs5h
pocillero,pocillero,TTOvc0a
pocillo,pocillo,TTQ3GOa
pócima,pócima,TTRj7RI
poción,poción,TTSt5ZC
"poco, ca",poco,TTT0e1l
pocomam,pocomam,TTVQzzi
pocomchí,pocomchí,TTXbGAL
pocotón,pocotón,TTbgxXj
pocoyo,pocoyo,TTbuciJ
póculo,póculo,TTd1MIy
poda,poda,TTdWd9I
podada,podada,TTdo3ha
podadera,podadera,TTe3ywj
"podador, ra",podador,TTgnBDp
podadura,podadura,TThKZkc
podagra,podagra,TTmQt0t
podal,podal,TTt302v
"podálico, ca",podálico,TTuHfC3
podar,podar,TTvzf1Y
"podatario, ria",podatario,TTwiEvc
podazón,podazón,TTwpr60
"podenco, ca",podenco,TTxFfAI
podenquero,podenquero,TTxr1Ne
poder,poder,TU1KCfY
poder,poder,TU2nLT0
poderdante,poderdante,TU3Gk5t
poderhabiente,poderhabiente,TU5BDpE
poderío,poderío,TU5NwoS
poderosamente,poderosamente,TU5aO5d
"poderoso, sa",poderoso,TU6Kt1F
podiatra,podiatra,TU6n5R1
podio,podio,TU8ws4i
pódium,pódium,TU90p64
"podo-, ‒́podo",podo-,TU9KJXv
podo,podo,TU96QU4
podología,podología,TUC1beB
"podológico, ca",podológico,TUC4JgU
"podólogo, ga",podólogo,TUD72ii
podómetro,podómetro,TUEU3gS
podón,podón,TUEraMr
podre,podre,TUF0fxR
podrecer,podrecer,TUG7bvB
podrecimiento,podrecimiento,TUGFjuz
podredumbre,podredumbre,TUGVryA
podredura,podredura,TUGcYZv
podrición,podrición,TUH0uap
podridero,podridero,TUI3JBx
"podrido, da",podrido,TUJoCcv
podrigorio,podrigorio,TUKYnQF
podrimiento,podrimiento,TUPhmK2
podrir,podrir,TUQkmyv
poema,poema,TURIRHc
poemario,poemario,TUROOam
"poemático, ca",poemático,TURotuF
poesía,poesía,TURw1XA
"poeta, tisa",poeta,TUUD7eg
poetar,poetar,TUVHYOG
"poetastro, tra",poetastro,TUWrUYY
poética,poética,TUX8Ou1
poéticamente,poéticamente,TUa4PIE
poeticidad,poeticidad,TUdQ9ns
"poético, ca",poético,TUdy05h
poetisa,poetisa,TUegJwh
poetización,poetización,TUh9Ydu
poetizar,poetizar,TUktujX
poetría,poetría,TUl9M6t
pogromo,pogromo,TUlaoAR
poíno,poíno,TUlptDd
poiquilotermia,poiquilotermia,TUnas1N
"poiquilotérmico, ca",poiquilotérmico,TUng9xW
"poiquilotermo, ma",poiquilotermo,TUnsMGP
poisa,poisa,TUyl7rc
poise,poise,TV1L0TI
póker,póker,TV2raFK
polaca,polaca,TV5lVnm
polacada,polacada,TVA3tfd
"polaco, ca",polaco,TVA82VC
polacra,polacra,TVBAUp8
polada,polada,TVDPO1T
polaina,polaina,TVDUmUN
polaquear,polaquear,TVE1UBd
polaquiuria,polaquiuria,TVE9aVc
polar,polar,TVEAmkb
polaridad,polaridad,TVFFNyI
polarimetría,polarimetría,TVIV8nO
"polarimétrico, ca",polarimétrico,TVJhk25
polarímetro,polarímetro,TVN5CcC
polariscopio,polariscopio,TVOg5B8
polarización,polarización,TVPb0RF
polarizar,polarizar,TVRHd1t
polca,polca,TVSBcMQ
polcar,polcar,TVShSQz
polco,polco,TVTHP26
pólder,pólder,TVTnr5h
polea,polea,TVVLFlq
poleadas,poleadas,TVXkJa9
poleame,poleame,TVdHQn6
polemarca,polemarca,TVgBhjv
polémica,polémica,TViVFTG
"polémico, ca",polémico,TVjhw0E
polemista,polemista,TVkP9N7
polemizar,polemizar,TVlUzBG
polemología,polemología,TVm0PCr
"polemoniáceo, a",polemoniáceo,TVmDJ0x
polemonio,polemonio,TVms4r5
polen,polen,TVoGk4R
polenta,polenta,TVptis3
poleo,poleo,TVqpBRK
polera,polera,TVuO9OW
poleví,poleví,TVuRhVX
pólex,pólex,TW10lrn
poli,poli,TW3Q3d8
poli-,poli-,TW46U3C
poli-,poli-,TW5zc1n
poliadelfo,poliadelfo,TW6QMrl
polialcohol,polialcohol,TW7BCgg
poliamida,poliamida,TW8UwLy
poliamor,poliamor,TW9OgNW
poliandria,poliandria,TWAIVQ5
poliantea,poliantea,TWDJISr
poliarca,poliarca,TWG0IRT
poliarquía,poliarquía,TWHtC37
"poliárquico, ca",poliárquico,TWJ2YcM
polibán,polibán,TWJalYm
pólice,pólice,TWMJTMT
"policéfalo, la",policéfalo,TWMQ2an
"policéntrico, ca",policéntrico,TWMRVLp
polichinela,polichinela,TWNHz6s
policía,policía,TWOnNm4
"policiaco, ca",policiaco,TWPEfVm
"policíaco, ca",policíaco,TWQ3Jtd
policial,policial,TWSd8pW
"policíclico, ca",policíclico,TWVBJcn
policitación,policitación,TWbZfQ9
"policivo, va",policivo,TWckMOh
policlínica,policlínica,TWcrH9X
"policlínico, ca",policlínico,TWey4vN
policopia,policopia,TWfn7It
"policopiador, ra",policopiador,TWjhabg
policopiar,policopiar,TWn5vyf
policopista,policopista,TWnI5pK
policroísmo,policroísmo,TWogQC0
policromar,policromar,TWpwjPy
policromía,policromía,TWrNEYQ
"policromo, ma",policromo,TWsSxPz
"polícromo, ma",polícromo,TWsXWpQ
"polideportivo, va",polideportivo,TWwD0oS
polideza,polideza,TWwrbjy
polidipsia,polidipsia,TWywXPP
"polido, da",polido,TWz23tD
polidor,polidor,TX0uGg6
poliducto,poliducto,TX20HIk
"poliédrico, ca",poliédrico,TX25oCg
poliedro,poliedro,TX4W88Y
poliéster,poliéster,TXAVCnR
poliestireno,poliestireno,TXBaC3U
polietileno,polietileno,TXDlCLY
"polifacético, ca",polifacético,TXFDy1S
polifacetismo,polifacetismo,TXGzwVD
polifagia,polifagia,TXH3Az0
"polífago, ga",polífago,TXHdnX4
polifarmacia,polifarmacia,TXIY57P
"polifásico, ca",polifásico,TXJ9c7d
polifenol,polifenol,TXJVSOg
"polifonemático, ca",polifonemático,TXJtBgk
polifonía,polifonía,TXK5DmM
"polifónico, ca",polifónico,TXNadx0
"polífono, na",polífono,TXNu1qp
poliforme,poliforme,TXPIbYQ
polígala,polígala,TXPYrjG
"poligaláceo, a",poligaláceo,TXQGiep
"poligáleo, a",poligáleo,TXR22ky
poligalia,poligalia,TXRHE5U
poligamia,poligamia,TXRd99m
"poligámico, ca",poligámico,TXSBr43
"polígamo, ma",polígamo,TXSNbO6
poligenismo,poligenismo,TXU8uyi
poligenista,poligenista,TXW2oA6
poliginia,poliginia,TXYLAZB
políglota,políglota,TXcVtAy
políglota,políglota,TXfbEdk
poliglota,poliglota,TXZbSoy
poliglotía,poliglotía,TXgSyDg
